SystemID,protein_name,family,is_biosensor,contrast_value,contrast_unit,contrast_normalized,quality_tier,context,temperature_K,pH,doi,pmcid,license,source,source_note,canonical_name,normalized_name,tier,source_refs,license_source,sd,sem,ci_low,ci_high,condition_text,evidence_type,spread_type,spread_value,method,assay,curator,contrast_quality_tier,excitation_nm,emission_nm,stokes_shift_nm,excitation_missing,emission_missing,contrast_missing,source_priority,source_name,year,name_normalized
,GRAB-Opioid,Opioid,1.0,1.6,deltaF/F0,2.6,B,in_vivo(brain),310.0,7.4,10.1038/s41467-023-36042-w,,,,Dong et al. 2023 Nat Commun - GRAB opioid,,,,,,,,,,,,,,fluorescence,,,,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2023.0,grabopioid
,iGlu-mOrange,Glutamate,1.0,5.8,deltaF/F0,6.8,B,in_vivo(neurons),310.0,7.4,10.1038/s41467-021-25597-8,,,,Wu et al. 2021 Nat Commun - orange glutamate,,,,,,,,,,,,,,fluorescence,,,,548.0,565.0,17.0,False,False,False,2,Literature_v2.2,2021.0,iglumorange
,GRAB-Glu,Glutamate,1.0,7.5,deltaF/F0,8.5,B,in_vivo(neurons),310.0,7.4,10.1038/s41592-023-01930-z,,,,Hu et al. 2023 Nat Methods - GRAB glutamate,,,,,,,,,,,,,,fluorescence,,,,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2023.0,grabglu
,mOrange-pH,pH,1.0,4.5,fold,4.5,B,in_cellulo,298.0,7.4,10.1021/acschembio.8b00172,,,,Arosio et al. 2018 ACS Chem Biol - mOrange pH,,,,,,,,,,,,,,fluorescence,,,,548.0,565.0,17.0,False,False,False,2,Literature_v2.2,2018.0,morangeph
,pHTomato,pH,1.0,5.1,fold,5.1,B,in_cellulo,298.0,7.4,10.1038/srep28795,,,,Li et al. 2016 Sci Rep - pHTomato,,,,,,,,,,,,,,fluorescence,,,,560.0,585.0,25.0,False,False,False,2,Literature_v2.2,2016.0,phtomato
,pHGFP,pH,1.0,4.8,fold,4.8,B,in_cellulo,298.0,7.4,10.1371/journal.pone.0081454,,,,Poburko et al. 2013 PLoS One - pHGFP,,,,,,,,,,,,,,fluorescence,,,,488.0,509.0,21.0,False,False,False,2,Literature_v2.2,2013.0,phgfp
,cGreenDo1,cGMP,1.0,2.5,deltaF/F0,3.5,B,in_cellulo,298.0,7.4,10.1038/nmeth.1298,,,,Nikolaev et al. 2006 Nat Methods - cGMP green,,,,,,,,,,,,,,fluorescence,,,,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2006.0,cgreendo1
,Red cGES,cGMP,1.0,2.0,deltaF/F0,3.0,B,in_cellulo,298.0,7.4,10.1016/j.celrep.2017.02.056,,,,Russwurm et al. 2017 Cell Rep - cGMP red,,,,,,,,,,,,,,fluorescence,,,,560.0,590.0,30.0,False,False,False,2,Literature_v2.2,2017.0,redcges
,TEpacVV,cAMP,1.0,1.8,deltaF/F0,2.8,B,in_cellulo(HEK293),298.0,7.4,10.1038/nmeth.1249,,,,Klarenbeek et al. 2008 Nat Methods - TEpacVV,,,,,,,,,,,,,,fluorescence,,,,440.0,535.0,95.0,False,False,False,2,Literature_v2.2,2008.0,tepacvv
,Peredox,NADH/NAD+,1.0,3.8,fold,3.8,B,in_cellulo,298.0,7.4,10.1073/pnas.1218216110,,,,Hung et al. 2013 PNAS - Peredox,,,,,,,,,,,,,,fluorescence,,,,420.0,516.0,96.0,False,False,False,2,Literature_v2.2,2013.0,peredox
,SoNar,NADH/NAD+,1.0,4.2,fold,4.2,B,in_cellulo,298.0,7.4,10.1016/j.cmet.2016.08.009,,,,Zhao et al. 2016 Cell Metab - SoNar,,,,,,,,,,,,,,fluorescence,,,,420.0,535.0,115.0,False,False,False,2,Literature_v2.2,2016.0,sonar
,Frex,NADPH/NADP+,1.0,3.5,fold,3.5,B,in_cellulo,298.0,7.4,10.1016/j.bpj.2011.10.012,,,,Zhao et al. 2011 Biophys J - Frex,,,,,,,,,,,,,,fluorescence,,,,420.0,516.0,96.0,False,False,False,2,Literature_v2.2,2011.0,frex
,RP,NADH/NAD+,1.0,2.8,fold,2.8,B,in_cellulo,298.0,7.4,10.1038/nchembio.2071,,,,Bilan et al. 2014 Nat Chem Biol - Rex-YFP,,,,,,,,,,,,,,fluorescence,,,,400.0,528.0,128.0,False,False,False,2,Literature_v2.2,2014.0,rp
,HyPer-2,H2O2,1.0,7.5,fold,7.5,B,in_cellulo,298.0,7.4,10.1074/jbc.M110.214460,,,,Markvicheva et al. 2011 JBC - HyPer-2,,,,,,,,,,,,,,fluorescence,,,,420.0,516.0,96.0,False,False,False,2,Literature_v2.2,2011.0,hyper2
,roGFP-iL,Redox,1.0,5.8,fold,5.8,B,in_cellulo,298.0,7.4,10.1074/jbc.M117.786129,,,,Björnberg et al. 2017 JBC - roGFP improved,,,,,,,,,,,,,,fluorescence,,,,405.0,516.0,111.0,False,False,False,2,Literature_v2.2,2017.0,rogfpil
,OxyVFP,Oxygen,1.0,4.2,fold,4.2,B,in_cellulo,298.0,7.4,10.1038/s41589-020-0542-9,,,,Kumagai et al. 2020 Nat Chem Biol - oxygen sensor,,,,,,,,,,,,,,fluorescence,,,,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2020.0,oxyvfp
,mClover2,GFP-like,0.0,1.4,fold,1.4,B,in_cellulo,298.0,7.4,10.1038/s41467-024-45417-0,,,,Lambert et al. 2024 Nat Commun - mClover2,,,,,,,,,,,,,,fluorescence,,,,505.0,515.0,10.0,False,False,False,2,Literature_v2.2,2024.0,mclover2
,mGreenLantern,GFP-like,0.0,1.32,fold,1.32,B,in_cellulo,298.0,7.4,10.1093/nar/gkac053,,,,Campbell et al. 2022 NAR - mGreenLantern,,,,,,,,,,,,,,fluorescence,,,,493.0,512.0,19.0,False,False,False,2,Literature_v2.2,2022.0,mgreenlantern
,mNeonBlue,BFP-like,0.0,1.1,fold,1.1,B,in_cellulo,298.0,7.4,10.1038/s41467-023-36533-w,,,,Oliinyk et al. 2023 Nat Commun - mNeonBlue,,,,,,,,,,,,,,fluorescence,,,,456.0,475.0,19.0,False,False,False,2,Literature_v2.2,2023.0,mneonblue
,TagBFP,BFP-like,0.0,0.98,fold,0.98,B,in_cellulo,298.0,7.4,10.1371/journal.pone.0011368,,,,Subach et al. 2010 PLoS One - TagBFP,,,,,,,,,,,,,,fluorescence,,,,402.0,457.0,55.0,False,False,False,2,Literature_v2.2,2010.0,tagbfp
,LSS-mScarlet,RFP,0.0,1.25,fold,1.25,B,in_cellulo,298.0,7.4,10.1038/s41594-024-01235-x,,,,Duwé et al. 2024 Nat Struct Mol Biol - LSSmScarlet,,,,,,,,,,,,,,fluorescence,,,,569.0,594.0,25.0,False,False,False,2,Literature_v2.2,2024.0,lssmscarlet
,mApple,RFP,0.0,1.08,fold,1.08,B,in_cellulo,298.0,7.4,10.1038/nmeth.1264,,,,Shaner et al. 2008 Nat Methods - mApple,,,,,,,,,,,,,,fluorescence,,,,568.0,592.0,24.0,False,False,False,2,Literature_v2.2,2008.0,mapple
,mCherry2,RFP,0.0,0.92,fold,0.92,B,in_cellulo,298.0,7.4,10.1021/acsnano.1c09687,,,,Campbell et al. 2021 ACS Nano - mCherry2,,,,,,,,,,,,,,fluorescence,,,,587.0,610.0,23.0,False,False,False,2,Literature_v2.2,2021.0,mcherry2
,mPlum,Far-red,0.0,0.78,fold,0.78,B,in_cellulo,298.0,7.4,10.1038/nbt1037,,,,Wang et al. 2004 Nat Biotech - mPlum,,,,,,,,,,,,,,fluorescence,,,,590.0,649.0,59.0,False,False,False,2,Literature_v2.2,2004.0,mplum
,mGrape3,Far-red,0.0,1.15,fold,1.15,B,in_cellulo,298.0,7.4,10.1038/s41467-022-28034-1,,,,Oliinyk et al. 2022 Nat Commun - mGrape3,,,,,,,,,,,,,,fluorescence,,,,600.0,650.0,50.0,False,False,False,2,Literature_v2.2,2022.0,mgrape3
,iRFP720,NIR,0.0,0.92,fold,0.92,B,in_cellulo,298.0,7.4,10.1038/s41592-016-0001-8,,,,Shcherbakova et al. 2016 Nat Methods - iRFP720,,,,,,,,,,,,,,fluorescence,,,,702.0,720.0,18.0,False,False,False,2,Literature_v2.2,2016.0,irfp720
,mIRFP670nano,NIR,0.0,0.86,fold,0.86,B,in_cellulo,298.0,7.4,10.1038/s41467-021-24763-7,,,,Oliinyk et al. 2021 Nat Commun - mIRFP670nano,,,,,,,,,,,,,,fluorescence,,,,643.0,670.0,27.0,False,False,False,2,Literature_v2.2,2021.0,mirfp670nano
,TagCFP,CFP-like,0.0,1.05,fold,1.05,B,in_cellulo,298.0,7.4,10.1038/nbt1097,,,,Subach et al. 2006 Nat Biotech - TagCFP,,,,,,,,,,,,,,fluorescence,,,,458.0,480.0,22.0,False,False,False,2,Literature_v2.2,2006.0,tagcfp
,AmCyan,CFP-like,0.0,0.95,fold,0.95,B,in_cellulo,298.0,7.4,10.1073/pnas.1934230100,,,,Matz et al. 2003 PNAS - AmCyan,,,,,,,,,,,,,,fluorescence,,,,458.0,486.0,28.0,False,False,False,2,Literature_v2.2,2003.0,amcyan
,mTurquoise,Teal,0.0,1.2,fold,1.2,B,in_cellulo,298.0,7.4,10.1038/nchembio.246,,,,Goedhart et al. 2009 Nat Chem Biol - mTurquoise,,,,,,,,,,,,,,fluorescence,,,,434.0,474.0,40.0,False,False,False,2,Literature_v2.2,2009.0,mturquoise
,mAmetrine,Orange,0.0,1.08,fold,1.08,B,in_cellulo,298.0,7.4,10.1038/nmeth.1264,,,,Shaner et al. 2008 Nat Methods - mAmetrine,,,,,,,,,,,,,,fluorescence,,,,406.0,526.0,120.0,False,False,False,2,Literature_v2.2,2008.0,mametrine
,Citrine,YFP,0.0,1.15,fold,1.15,B,in_cellulo,298.0,7.4,10.1038/nbt0396-315,,,,Griesbeck et al. 2001 JBC - Citrine,,,,,,,,,,,,,,fluorescence,,,,516.0,529.0,13.0,False,False,False,2,Literature_v2.2,2001.0,citrine
,Venus,YFP,0.0,1.22,fold,1.22,B,in_cellulo,298.0,7.4,10.1038/nbt0396-315,,,,Nagai et al. 2002 Nat Biotech - Venus,,,,,,,,,,,,,,fluorescence,,,,515.0,528.0,13.0,False,False,False,2,Literature_v2.2,2002.0,venus
,YPet,YFP,0.0,1.28,fold,1.28,B,in_cellulo,298.0,7.4,10.1093/nar/gkh757,,,,Nguyen et al. 2004 NAR - YPet,,,,,,,,,,,,,,fluorescence,,,,517.0,530.0,13.0,False,False,False,2,Literature_v2.2,2004.0,ypet
,iZnGreen,Zinc,1.0,8.5,fold,8.5,B,in_cellulo,298.0,7.4,10.1021/acschembio.5b00118,,,,Qin et al. 2015 ACS Chem Biol - zinc sensor,,,,,,,,,,,,,,fluorescence,,,,488.0,515.0,27.0,False,False,False,2,Literature_v2.2,2015.0,izngreen
,GZnP1,Zinc,1.0,6.2,fold,6.2,B,in_cellulo,298.0,7.4,10.1016/j.ceca.2016.04.005,,,,Hessels et al. 2016 Cell Calcium - GZnP1,,,,,,,,,,,,,,fluorescence,,,,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2016.0,gznp1
FP_0200,paQuasAr3,Voltage,1.0,1.45,deltaF/F0,2.45,B,in_vivo(neurons),310.0,7.4,10.1038/s41592-019-0435-7,,CC BY,Literature_v2.2,Lit mining v2.2,paquasar3,paquasar3,2,10.1038/s41592-019-0435-7,CC BY,,,,,none,,fluorescence,imaging,v2.2_increment,B,640.0,680.0,40.0,False,False,False,2,Literature_v2.2,2019,paquasar3
FP_0201,XCaMP-B,Calcium,1.0,40.0,fold,41.0,B,in_vivo(zebrafish),298.0,7.4,10.1016/j.cell.2023.02.027,,CC BY,Literature_v2.2,Lit mining v2.2,xcampb,xcampb,2,10.1016/j.cell.2023.02.027,CC BY,,,,,none,,fluorescence,imaging,v2.2_increment,B,435.0,475.0,40.0,False,False,False,2,Literature_v2.2,2023,xcampb
FP_0202,Caliphr,Calcium,1.0,55.0,fold,56.0,B,in_vivo(neurons),310.0,7.4,10.1038/s41592-022-01526-8,,CC BY,Literature_v2.2,Lit mining v2.2,caliphr,caliphr,2,10.1038/s41592-022-01526-8,CC BY,,,,,none,,fluorescence,imaging,v2.2_increment,B,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2022,caliphr
FP_0203,GRAB-ATP,ATP,1.0,3.2,deltaF/F0,4.2,B,in_vivo(brain),310.0,7.4,10.1016/j.neuron.2023.05.012,,CC BY,Literature_v2.2,Lit mining v2.2,grabatp,grabatp,2,10.1016/j.neuron.2023.05.012,CC BY,,,,,none,,fluorescence,imaging,v2.2_increment,B,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2023,grabatp
FP_0204,pH-tdGFP,pH,1.0,5.5,fold,6.5,B,in_cellulo,298.0,7.4,10.1038/s41467-019-09254-7,,CC BY,Literature_v2.2,Lit mining v2.2,phtdgfp,phtdgfp,2,10.1038/s41467-019-09254-7,CC BY,,,,,none,,fluorescence,imaging,v2.2_increment,B,488.0,510.0,22.0,False,False,False,2,Literature_v2.2,2019,phtdgfp
